date,state,district,pincode,bio_age_5_17,bio_age_17_
11-10-2025,Tamil Nadu,Chennai,600083,9,5
11-10-2025,Tamil Nadu,Chennai,600085,3,6
11-10-2025,Tamil Nadu,Chennai,600087,0,2
11-10-2025,Tamil Nadu,Chennai,600088,1,0
11-10-2025,Tamil Nadu,Chennai,600090,7,1
11-10-2025,Tamil Nadu,Chennai,600093,11,1
11-10-2025,Tamil Nadu,Chennai,600096,5,3
11-10-2025,Tamil Nadu,Chennai,600112,10,2
08-10-2025,Tamil Nadu,Chennai,600003,4,5
08-10-2025,Tamil Nadu,Chennai,600004,16,20
08-10-2025,Tamil Nadu,Chennai,600005,13,10
08-10-2025,Tamil Nadu,Chennai,600008,1,2
08-10-2025,Tamil Nadu,Chennai,600013,22,20
08-10-2025,Tamil Nadu,Chennai,600021,46,35
08-10-2025,Tamil Nadu,Chennai,600023,17,29
08-10-2025,Tamil Nadu,Chennai,600024,4,7
08-10-2025,Tamil Nadu,Chennai,600026,4,9
08-10-2025,Tamil Nadu,Chennai,600037,0,1
08-10-2025,Tamil Nadu,Chennai,600079,0,1
08-10-2025,Tamil Nadu,Chennai,600082,11,22
08-10-2025,Tamil Nadu,Chennai,600107,4,1
08-10-2025,Tamil Nadu,Chennai,600129,1,1
15-10-2025,Tamil Nadu,Chennai,600004,24,11
15-10-2025,Tamil Nadu,Chennai,600005,72,14
15-10-2025,Tamil Nadu,Chennai,600012,44,34
15-10-2025,Tamil Nadu,Chennai,600013,17,9
15-10-2025,Tamil Nadu,Chennai,600021,33,21
15-10-2025,Tamil Nadu,Chennai,600024,28,5
15-10-2025,Tamil Nadu,Chennai,600028,17,9
15-10-2025,Tamil Nadu,Chennai,600032,8,4
15-10-2025,Tamil Nadu,Chennai,600049,29,5
15-10-2025,Tamil Nadu,Chennai,600050,0,2
15-10-2025,Tamil Nadu,Chennai,600053,0,1
15-10-2025,Tamil Nadu,Chennai,600084,3,3
15-10-2025,Tamil Nadu,Chennai,600085,1,8
15-10-2025,Tamil Nadu,Chennai,600100,1,2
15-10-2025,Tamil Nadu,Chennai,600107,4,2
15-10-2025,Tamil Nadu,Chennai,600118,76,26
15-10-2025,Tamil Nadu,Chennai,600129,2,0
16-10-2025,Tamil Nadu,Chennai,600001,57,27
16-10-2025,Tamil Nadu,Chennai,600019,1,3
16-10-2025,Tamil Nadu,Chennai,600020,6,6
16-10-2025,Tamil Nadu,Chennai,600023,29,29
16-10-2025,Tamil Nadu,Chennai,600028,6,6
16-10-2025,Tamil Nadu,Chennai,600037,1,0
16-10-2025,Tamil Nadu,Chennai,600078,47,18
16-10-2025,Tamil Nadu,Chennai,600079,0,1
16-10-2025,Tamil Nadu,Chennai,600083,13,4
16-10-2025,Tamil Nadu,Chennai,600091,6,2
16-10-2025,Tamil Nadu,Chennai,600094,28,12
16-10-2025,Tamil Nadu,Chennai,600096,4,1
16-10-2025,Tamil Nadu,Chennai,600119,3,1
27-10-2025,Tamil Nadu,Chennai,600003,4,4
27-10-2025,Tamil Nadu,Chennai,600005,47,13
27-10-2025,Tamil Nadu,Chennai,600008,3,2
27-10-2025,Tamil Nadu,Chennai,600015,16,17
27-10-2025,Tamil Nadu,Chennai,600017,17,11
27-10-2025,Tamil Nadu,Chennai,600030,11,3
27-10-2025,Tamil Nadu,Chennai,600032,6,4
27-10-2025,Tamil Nadu,Chennai,600040,11,6
27-10-2025,Tamil Nadu,Chennai,600078,58,11
27-10-2025,Tamil Nadu,Chennai,600090,4,2
27-10-2025,Tamil Nadu,Chennai,600093,18,4
27-10-2025,Tamil Nadu,Chennai,600106,11,10
27-10-2025,Tamil Nadu,Chennai,600125,0,1
02-10-2025,Tamil Nadu,Chennai,600012,0,1
03-10-2025,Tamil Nadu,Chennai,600011,46,16
03-10-2025,Tamil Nadu,Chennai,600017,21,13
03-10-2025,Tamil Nadu,Chennai,600029,11,11
03-10-2025,Tamil Nadu,Chennai,600031,2,3
03-10-2025,Tamil Nadu,Chennai,600033,12,6
03-10-2025,Tamil Nadu,Chennai,600034,4,5
03-10-2025,Tamil Nadu,Chennai,600040,14,10
03-10-2025,Tamil Nadu,Chennai,600041,34,11
03-10-2025,Tamil Nadu,Chennai,600079,1,0
03-10-2025,Tamil Nadu,Chennai,600102,7,2
03-10-2025,Tamil Nadu,Chennai,600108,0,1
03-10-2025,Tamil Nadu,Chennai,600112,4,4
06-10-2025,Tamil Nadu,Chennai,600003,6,8
06-10-2025,Tamil Nadu,Chennai,600004,14,18
06-10-2025,Tamil Nadu,Chennai,600006,1,6
06-10-2025,Tamil Nadu,Chennai,600017,17,14
06-10-2025,Tamil Nadu,Chennai,600018,9,12
06-10-2025,Tamil Nadu,Chennai,600021,60,26
06-10-2025,Tamil Nadu,Chennai,600023,9,26
06-10-2025,Tamil Nadu,Chennai,600031,3,8
06-10-2025,Tamil Nadu,Chennai,600032,4,7
06-10-2025,Tamil Nadu,Chennai,600033,17,12
06-10-2025,Tamil Nadu,Chennai,600036,1,1
06-10-2025,Tamil Nadu,Chennai,600038,4,0
06-10-2025,Tamil Nadu,Chennai,600049,5,11
06-10-2025,Tamil Nadu,Chennai,600086,1,1
06-10-2025,Tamil Nadu,Chennai,600097,2,3
06-10-2025,Tamil Nadu,Chennai,600100,1,2
06-10-2025,Tamil Nadu,Chennai,600106,13,13
06-10-2025,Tamil Nadu,Chennai,600107,1,3
06-10-2025,Tamil Nadu,Chennai,600113,3,1
06-10-2025,Tamil Nadu,Chennai,600115,2,2
06-10-2025,Tamil Nadu,Chennai,600129,0,3
24-09-2025,Tamil Nadu,Chennai,600004,9,10
24-09-2025,Tamil Nadu,Chennai,600010,12,10
24-09-2025,Tamil Nadu,Chennai,600018,7,12
24-09-2025,Tamil Nadu,Chennai,600032,1,11
24-09-2025,Tamil Nadu,Chennai,600034,5,4
24-09-2025,Tamil Nadu,Chennai,600040,12,31
24-09-2025,Tamil Nadu,Chennai,600081,22,35
24-09-2025,Tamil Nadu,Chennai,600092,2,12
24-09-2025,Tamil Nadu,Chennai,600112,5,8
24-09-2025,Tamil Nadu,Chennai,600113,4,2
24-09-2025,Tamil Nadu,Chennai,600119,4,1
25-09-2025,Tamil Nadu,Chennai,600001,20,22
25-09-2025,Tamil Nadu,Chennai,600004,11,16
25-09-2025,Tamil Nadu,Chennai,600008,1,3
25-09-2025,Tamil Nadu,Chennai,600012,26,42
25-09-2025,Tamil Nadu,Chennai,600020,11,6
25-09-2025,Tamil Nadu,Chennai,600023,13,22
25-09-2025,Tamil Nadu,Chennai,600024,11,5
25-09-2025,Tamil Nadu,Chennai,600032,7,9
25-09-2025,Tamil Nadu,Chennai,600034,8,4
25-09-2025,Tamil Nadu,Chennai,600035,3,4
25-09-2025,Tamil Nadu,Chennai,600041,24,13
25-09-2025,Tamil Nadu,Chennai,600081,43,23
25-09-2025,Tamil Nadu,Chennai,600083,8,6
25-09-2025,Tamil Nadu,Chennai,600084,4,5
25-09-2025,Tamil Nadu,Chennai,600088,1,1
25-09-2025,Tamil Nadu,Chennai,600099,0,5
25-09-2025,Tamil Nadu,Chennai,600119,0,1
25-09-2025,Tamil Nadu,Chennai,600125,1,0
23-09-2025,Tamil Nadu,Chennai,600015,9,18
23-09-2025,Tamil Nadu,Chennai,600023,11,19
23-09-2025,Tamil Nadu,Chennai,600034,1,3
23-09-2025,Tamil Nadu,Chennai,600035,4,4
23-09-2025,Tamil Nadu,Chennai,600040,8,11
23-09-2025,Tamil Nadu,Chennai,600086,1,4
23-09-2025,Tamil Nadu,Chennai,600087,0,2
23-09-2025,Tamil Nadu,Chennai,600091,3,1
23-09-2025,Tamil Nadu,Chennai,600096,4,0
23-09-2025,Tamil Nadu,Chennai,600116,1,3
23-09-2025,Tamil Nadu,Chennai,600125,0,1
29-09-2025,Tamil Nadu,Chennai,600005,17,11
29-09-2025,Tamil Nadu,Chennai,600007,11,10
29-09-2025,Tamil Nadu,Chennai,600014,15,9
29-09-2025,Tamil Nadu,Chennai,600017,33,4
29-09-2025,Tamil Nadu,Chennai,600023,32,12
29-09-2025,Tamil Nadu,Chennai,600024,8,6
29-09-2025,Tamil Nadu,Chennai,600025,0,1
29-09-2025,Tamil Nadu,Chennai,600026,11,10
29-09-2025,Tamil Nadu,Chennai,600029,8,12
29-09-2025,Tamil Nadu,Chennai,600031,5,4
29-09-2025,Tamil Nadu,Chennai,600033,15,9
29-09-2025,Tamil Nadu,Chennai,600034,7,3
29-09-2025,Tamil Nadu,Chennai,600035,8,2
29-09-2025,Tamil Nadu,Chennai,600038,3,2
29-09-2025,Tamil Nadu,Chennai,600081,56,24
29-09-2025,Tamil Nadu,Chennai,600088,2,0
29-09-2025,Tamil Nadu,Chennai,600092,9,11
29-09-2025,Tamil Nadu,Chennai,600097,1,2
29-09-2025,Tamil Nadu,Chennai,600099,2,2
29-09-2025,Tamil Nadu,Chennai,600107,2,5
29-09-2025,Tamil Nadu,Chennai,600116,2,1
29-09-2025,Tamil Nadu,Chennai,600125,1,0
01-10-2025,Tamil Nadu,Chennai,600001,3,3
01-10-2025,Tamil Nadu,Chennai,600008,1,0
01-10-2025,Tamil Nadu,Chennai,600042,0,1
01-10-2025,Tamil Nadu,Chennai,600129,1,0
30-09-2025,Tamil Nadu,Chennai,600006,5,3
30-09-2025,Tamil Nadu,Chennai,600010,9,11
30-09-2025,Tamil Nadu,Chennai,600029,9,5
30-09-2025,Tamil Nadu,Chennai,600032,12,7
30-09-2025,Tamil Nadu,Chennai,600033,13,10
30-09-2025,Tamil Nadu,Chennai,600038,4,2
30-09-2025,Tamil Nadu,Chennai,600040,9,5
30-09-2025,Tamil Nadu,Chennai,600068,0,1
30-09-2025,Tamil Nadu,Chennai,600084,6,3
30-09-2025,Tamil Nadu,Chennai,600086,3,4
30-09-2025,Tamil Nadu,Chennai,600091,12,2
30-09-2025,Tamil Nadu,Chennai,600092,15,11
30-09-2025,Tamil Nadu,Chennai,600094,28,23
07-10-2025,Tamil Nadu,Chennai,600002,7,12
07-10-2025,Tamil Nadu,Chennai,600007,5,6
07-10-2025,Tamil Nadu,Chennai,600015,32,13
07-10-2025,Tamil Nadu,Chennai,600036,1,0
07-10-2025,Tamil Nadu,Chennai,600049,10,7
07-10-2025,Tamil Nadu,Chennai,600078,23,23
07-10-2025,Tamil Nadu,Chennai,600083,10,15
07-10-2025,Tamil Nadu,Chennai,600113,2,1
07-10-2025,Tamil Nadu,Chennai,600115,1,0
01-12-2025,Tamil Nadu,Chennai,600002,25,8
01-12-2025,Tamil Nadu,Chennai,600005,30,4
01-12-2025,Tamil Nadu,Chennai,600018,13,4
01-12-2025,Tamil Nadu,Chennai,600019,1,0
01-12-2025,Tamil Nadu,Chennai,600023,19,17
01-12-2025,Tamil Nadu,Chennai,600024,24,10
01-12-2025,Tamil Nadu,Chennai,600026,12,4
01-12-2025,Tamil Nadu,Chennai,600033,28,7
01-12-2025,Tamil Nadu,Chennai,600034,23,4
01-12-2025,Tamil Nadu,Chennai,600035,7,4
01-12-2025,Tamil Nadu,Chennai,600049,4,4
01-12-2025,Tamil Nadu,Chennai,600057,1,0
01-12-2025,Tamil Nadu,Chennai,600077,0,1
01-12-2025,Tamil Nadu,Chennai,600083,18,6
01-12-2025,Tamil Nadu,Chennai,600085,9,3
01-12-2025,Tamil Nadu,Chennai,600097,7,5
01-12-2025,Tamil Nadu,Chennai,600100,5,3
01-12-2025,Tamil Nadu,Chennai,600118,26,18
02-12-2025,Tamil Nadu,Chennai,600001,19,21
02-12-2025,Tamil Nadu,Chennai,600006,1,1
02-12-2025,Tamil Nadu,Chennai,600008,1,0
02-12-2025,Tamil Nadu,Chennai,600021,30,19
02-12-2025,Tamil Nadu,Chennai,600023,13,22
02-12-2025,Tamil Nadu,Chennai,600024,27,10
02-12-2025,Tamil Nadu,Chennai,600029,9,4
02-12-2025,Tamil Nadu,Chennai,600030,10,4
02-12-2025,Tamil Nadu,Chennai,600035,4,2
02-12-2025,Tamil Nadu,Chennai,600039,35,22
02-12-2025,Tamil Nadu,Chennai,600042,13,8
02-12-2025,Tamil Nadu,Chennai,600084,3,0
02-12-2025,Tamil Nadu,Chennai,600088,1,0
02-12-2025,Tamil Nadu,Chennai,600090,1,0
02-12-2025,Tamil Nadu,Chennai,600092,9,13
02-12-2025,Tamil Nadu,Chennai,600096,5,1
02-12-2025,Tamil Nadu,Chennai,600099,0,2
02-12-2025,Tamil Nadu,Chennai,600113,12,8
02-12-2025,Tamil Nadu,Chennai,600116,2,0
30-11-2025,Tamil Nadu,Chennai,600013,1,0
30-11-2025,Tamil Nadu,Chennai,600024,1,0
03-12-2025,Tamil Nadu,Chennai,600007,6,1
03-12-2025,Tamil Nadu,Chennai,600008,0,1
03-12-2025,Tamil Nadu,Chennai,600010,14,9
03-12-2025,Tamil Nadu,Chennai,600019,0,1
03-12-2025,Tamil Nadu,Chennai,600021,19,16
03-12-2025,Tamil Nadu,Chennai,600022,1,0
03-12-2025,Tamil Nadu,Chennai,600024,18,6
03-12-2025,Tamil Nadu,Chennai,600030,5,2
03-12-2025,Tamil Nadu,Chennai,600031,3,1
03-12-2025,Tamil Nadu,Chennai,600033,18,10
03-12-2025,Tamil Nadu,Chennai,600035,2,0
03-12-2025,Tamil Nadu,Chennai,600061,1,0
03-12-2025,Tamil Nadu,Chennai,600082,13,6
03-12-2025,Tamil Nadu,Chennai,600088,1,0
03-12-2025,Tamil Nadu,Chennai,600090,2,3
03-12-2025,Tamil Nadu,Chennai,600092,10,7
03-12-2025,Tamil Nadu,Chennai,600119,2,3
05-12-2025,Tamil Nadu,Chennai,600006,5,4
05-12-2025,Tamil Nadu,Chennai,600017,16,13
05-12-2025,Tamil Nadu,Chennai,600032,6,5
05-12-2025,Tamil Nadu,Chennai,600033,10,8
05-12-2025,Tamil Nadu,Chennai,600040,8,7
05-12-2025,Tamil Nadu,Chennai,600053,0,1
05-12-2025,Tamil Nadu,Chennai,600079,0,1
05-12-2025,Tamil Nadu,Chennai,600099,0,1
05-12-2025,Tamil Nadu,Chennai,600115,1,3
04-12-2025,Tamil Nadu,Chennai,600001,32,29
04-12-2025,Tamil Nadu,Chennai,600004,25,13
04-12-2025,Tamil Nadu,Chennai,600017,13,4
04-12-2025,Tamil Nadu,Chennai,600023,21,22
04-12-2025,Tamil Nadu,Chennai,600029,8,4
04-12-2025,Tamil Nadu,Chennai,600030,8,6
04-12-2025,Tamil Nadu,Chennai,600032,8,2
04-12-2025,Tamil Nadu,Chennai,600040,24,6
04-12-2025,Tamil Nadu,Chennai,600041,23,12
04-12-2025,Tamil Nadu,Chennai,600053,0,1
04-12-2025,Tamil Nadu,Chennai,600058,0,1
04-12-2025,Tamil Nadu,Chennai,600081,22,18
04-12-2025,Tamil Nadu,Chennai,600094,20,7
04-12-2025,Tamil Nadu,Chennai,600096,1,1
04-12-2025,Tamil Nadu,Chennai,600101,2,0
04-12-2025,Tamil Nadu,Chennai,600106,18,10
04-12-2025,Tamil Nadu,Chennai,600116,1,0
07-12-2025,Tamil Nadu,Chennai,600002,2,0
07-12-2025,Tamil Nadu,Chennai,600023,1,0
07-12-2025,Tamil Nadu,Chennai,600092,1,1
07-12-2025,Tamil Nadu,Chennai,600094,0,1
06-12-2025,Tamil Nadu,Chennai,600002,41,14
06-12-2025,Tamil Nadu,Chennai,600005,64,9
06-12-2025,Tamil Nadu,Chennai,600006,9,7
06-12-2025,Tamil Nadu,Chennai,600009,2,1
06-12-2025,Tamil Nadu,Chennai,600016,2,0
06-12-2025,Tamil Nadu,Chennai,600018,16,12
06-12-2025,Tamil Nadu,Chennai,600029,12,3
06-12-2025,Tamil Nadu,Chennai,600042,37,24
06-12-2025,Tamil Nadu,Chennai,600078,55,21
06-12-2025,Tamil Nadu,Chennai,600085,7,5
06-12-2025,Tamil Nadu,Chennai,600115,2,1
06-12-2025,Tamil Nadu,Chennai,600118,28,18
10-11-2025,Tamil Nadu,Chennai,600008,3,2
10-11-2025,Tamil Nadu,Chennai,600010,14,12
10-11-2025,Tamil Nadu,Chennai,600014,25,11
10-11-2025,Tamil Nadu,Chennai,600019,3,3
10-11-2025,Tamil Nadu,Chennai,600028,15,11
10-11-2025,Tamil Nadu,Chennai,600031,1,3
10-11-2025,Tamil Nadu,Chennai,600038,1,3
10-11-2025,Tamil Nadu,Chennai,600081,39,43
10-11-2025,Tamil Nadu,Chennai,600095,2,1
10-11-2025,Tamil Nadu,Chennai,600096,3,4
10-11-2025,Tamil Nadu,Chennai,600113,12,3
09-11-2025,Tamil Nadu,Chennai,600002,10,0
09-11-2025,Tamil Nadu,Chennai,600026,6,2
09-11-2025,Tamil Nadu,Chennai,600029,0,1
09-11-2025,Tamil Nadu,Chennai,600041,1,1
09-11-2025,Tamil Nadu,Chennai,600042,3,1
09-11-2025,Tamil Nadu,Chennai,600087,0,1
09-11-2025,Tamil Nadu,Chennai,600112,0,2
11-11-2025,Tamil Nadu,Chennai,600002,31,20
11-11-2025,Tamil Nadu,Chennai,600004,32,17
11-11-2025,Tamil Nadu,Chennai,600014,22,9
11-11-2025,Tamil Nadu,Chennai,600017,19,10
11-11-2025,Tamil Nadu,Chennai,600028,21,8
11-11-2025,Tamil Nadu,Chennai,600029,5,11
11-11-2025,Tamil Nadu,Chennai,600030,5,7
11-11-2025,Tamil Nadu,Chennai,600033,18,7
11-11-2025,Tamil Nadu,Chennai,600042,43,25
11-11-2025,Tamil Nadu,Chennai,600083,15,13
11-11-2025,Tamil Nadu,Chennai,600113,10,3
11-11-2025,Tamil Nadu,Chennai,600118,26,20
11-11-2025,Tamil Nadu,Chennai,600119,5,1
11-11-2025,Tamil Nadu,Chennai,600125,1,0
18-11-2025,Tamil Nadu,Chennai,600003,5,1
18-11-2025,Tamil Nadu,Chennai,600012,95,48
18-11-2025,Tamil Nadu,Chennai,600018,7,30
18-11-2025,Tamil Nadu,Chennai,600026,8,3
18-11-2025,Tamil Nadu,Chennai,600029,4,10
18-11-2025,Tamil Nadu,Chennai,600035,4,1
18-11-2025,Tamil Nadu,Chennai,600049,24,7
18-11-2025,Tamil Nadu,Chennai,600050,0,2
18-11-2025,Tamil Nadu,Chennai,600085,10,3
18-11-2025,Tamil Nadu,Chennai,600086,2,3
18-11-2025,Tamil Nadu,Chennai,600097,3,3
18-11-2025,Tamil Nadu,Chennai,600102,1,5
18-11-2025,Tamil Nadu,Chennai,600118,29,24
17-11-2025,Tamil Nadu,Chennai,600004,20,14
17-11-2025,Tamil Nadu,Chennai,600008,1,1
17-11-2025,Tamil Nadu,Chennai,600010,19,21
17-11-2025,Tamil Nadu,Chennai,600016,1,0
17-11-2025,Tamil Nadu,Chennai,600029,16,11
17-11-2025,Tamil Nadu,Chennai,600032,5,6
17-11-2025,Tamil Nadu,Chennai,600039,34,33
17-11-2025,Tamil Nadu,Chennai,600081,36,31
17-11-2025,Tamil Nadu,Chennai,600088,6,1
17-11-2025,Tamil Nadu,Chennai,600092,24,16
17-11-2025,Tamil Nadu,Chennai,600115,5,2
17-11-2025,Tamil Nadu,Chennai,600116,1,0
17-11-2025,Tamil Nadu,Chennai,600129,3,2
28-11-2025,Tamil Nadu,Chennai,600003,5,5
28-11-2025,Tamil Nadu,Chennai,600004,48,24
28-11-2025,Tamil Nadu,Chennai,600011,23,21
28-11-2025,Tamil Nadu,Chennai,600012,101,39
28-11-2025,Tamil Nadu,Chennai,600017,59,20
28-11-2025,Tamil Nadu,Chennai,600026,21,18
28-11-2025,Tamil Nadu,Chennai,600028,29,14
28-11-2025,Tamil Nadu,Chennai,600031,6,5
28-11-2025,Tamil Nadu,Chennai,600035,12,4
28-11-2025,Tamil Nadu,Chennai,600082,24,12
28-11-2025,Tamil Nadu,Chennai,600083,36,16
28-11-2025,Tamil Nadu,Chennai,600089,0,3
28-11-2025,Tamil Nadu,Chennai,600092,25,13
28-11-2025,Tamil Nadu,Chennai,600097,7,2
28-11-2025,Tamil Nadu,Chennai,600102,3,6
28-11-2025,Tamil Nadu,Chennai,600106,18,16
28-11-2025,Tamil Nadu,Chennai,600107,11,3
28-11-2025,Tamil Nadu,Chennai,600115,2,1
28-11-2025,Tamil Nadu,Chennai,600119,5,3
27-11-2025,Tamil Nadu,Chennai,600011,27,21
27-11-2025,Tamil Nadu,Chennai,600015,36,17
27-11-2025,Tamil Nadu,Chennai,600018,24,19
27-11-2025,Tamil Nadu,Chennai,600026,12,4
27-11-2025,Tamil Nadu,Chennai,600040,21,6
27-11-2025,Tamil Nadu,Chennai,600041,30,15
27-11-2025,Tamil Nadu,Chennai,600042,45,39
27-11-2025,Tamil Nadu,Chennai,600049,26,9
27-11-2025,Tamil Nadu,Chennai,600066,1,0
27-11-2025,Tamil Nadu,Chennai,600085,15,12
27-11-2025,Tamil Nadu,Chennai,600091,2,2
27-11-2025,Tamil Nadu,Chennai,600100,2,2
27-11-2025,Tamil Nadu,Chennai,600106,21,10
27-11-2025,Tamil Nadu,Chennai,600113,28,15
08-12-2025,Tamil Nadu,Chennai,600006,5,9
08-12-2025,Tamil Nadu,Chennai,600013,5,14
08-12-2025,Tamil Nadu,Chennai,600019,0,2
08-12-2025,Tamil Nadu,Chennai,600020,12,8
08-12-2025,Tamil Nadu,Chennai,600031,5,2
08-12-2025,Tamil Nadu,Chennai,600039,41,63
08-12-2025,Tamil Nadu,Chennai,600041,15,21
08-12-2025,Tamil Nadu,Chennai,600042,16,16
08-12-2025,Tamil Nadu,Chennai,600102,4,6
06-09-2025,Tamil Nadu,Chennai,600002,11,10
06-09-2025,Tamil Nadu,Chennai,600004,16,9
06-09-2025,Tamil Nadu,Chennai,600014,11,7
06-09-2025,Tamil Nadu,Chennai,600018,7,4
06-09-2025,Tamil Nadu,Chennai,600020,9,3
06-09-2025,Tamil Nadu,Chennai,600028,2,7
06-09-2025,Tamil Nadu,Chennai,600031,2,3
06-09-2025,Tamil Nadu,Chennai,600035,3,2
06-09-2025,Tamil Nadu,Chennai,600037,0,2
06-09-2025,Tamil Nadu,Chennai,600040,25,17
06-09-2025,Tamil Nadu,Chennai,600082,4,4
06-09-2025,Tamil Nadu,Chennai,600083,5,6
06-09-2025,Tamil Nadu,Chennai,600093,9,9
06-09-2025,Tamil Nadu,Chennai,600115,1,3
06-09-2025,Tamil Nadu,Chennai,600117,0,1
05-09-2025,Tamil Nadu,Chennai,600024,0,3
05-09-2025,Tamil Nadu,Chennai,600031,1,1
05-09-2025,Tamil Nadu,Chennai,600041,0,1
05-09-2025,Tamil Nadu,Chennai,600049,3,0
05-09-2025,Tamil Nadu,Chennai,600078,1,1
05-09-2025,Tamil Nadu,Chennai,600093,1,1
05-09-2025,Tamil Nadu,Chennai,600094,1,1
07-09-2025,Tamil Nadu,Chennai,600019,0,1
07-09-2025,Tamil Nadu,Chennai,600041,2,2
07-09-2025,Tamil Nadu,Chennai,600078,1,2
07-09-2025,Tamil Nadu,Chennai,600081,0,1
07-09-2025,Tamil Nadu,Chennai,600083,1,2
07-09-2025,Tamil Nadu,Chennai,600095,0,1
07-09-2025,Tamil Nadu,Chennai,600102,0,2
08-09-2025,Tamil Nadu,Chennai,600013,8,12
08-09-2025,Tamil Nadu,Chennai,600014,6,10
08-09-2025,Tamil Nadu,Chennai,600016,1,2
08-09-2025,Tamil Nadu,Chennai,600020,6,3
08-09-2025,Tamil Nadu,Chennai,600023,12,25
08-09-2025,Tamil Nadu,Chennai,600024,11,9
08-09-2025,Tamil Nadu,Chennai,600030,3,8
08-09-2025,Tamil Nadu,Chennai,600033,4,16
08-09-2025,Tamil Nadu,Chennai,600035,1,6
08-09-2025,Tamil Nadu,Chennai,600036,0,1
08-09-2025,Tamil Nadu,Chennai,600049,15,4
08-09-2025,Tamil Nadu,Chennai,600078,11,20
08-09-2025,Tamil Nadu,Chennai,600083,3,16
08-09-2025,Tamil Nadu,Chennai,600090,4,3
08-09-2025,Tamil Nadu,Chennai,600093,5,5
08-09-2025,Tamil Nadu,Chennai,600094,42,23
08-09-2025,Tamil Nadu,Chennai,600107,4,2
08-09-2025,Tamil Nadu,Chennai,600114,0,1
21-09-2025,Tamil Nadu,Chennai,600001,15,4
21-09-2025,Tamil Nadu,Chennai,600024,0,1
21-09-2025,Tamil Nadu,Chennai,600039,2,3
21-09-2025,Tamil Nadu,Chennai,600116,0,1
21-09-2025,Tamil Nadu,Chennai,600118,1,0
20-09-2025,Tamil Nadu,Chennai,600008,1,0
20-09-2025,Tamil Nadu,Chennai,600012,31,34
20-09-2025,Tamil Nadu,Chennai,600015,19,16
20-09-2025,Tamil Nadu,Chennai,600017,10,9
20-09-2025,Tamil Nadu,Chennai,600020,12,5
20-09-2025,Tamil Nadu,Chennai,600031,2,3
20-09-2025,Tamil Nadu,Chennai,600032,2,4
20-09-2025,Tamil Nadu,Chennai,600057,0,3
20-09-2025,Tamil Nadu,Chennai,600079,0,1
20-09-2025,Tamil Nadu,Chennai,600081,20,16
20-09-2025,Tamil Nadu,Chennai,600083,8,5
12-09-2025,Tamil Nadu,Chennai,600012,16,42
12-09-2025,Tamil Nadu,Chennai,600013,5,21
12-09-2025,Tamil Nadu,Chennai,600017,6,11
12-09-2025,Tamil Nadu,Chennai,600021,8,23
12-09-2025,Tamil Nadu,Chennai,600025,0,1
12-09-2025,Tamil Nadu,Chennai,600026,9,22
12-09-2025,Tamil Nadu,Chennai,600028,10,17
12-09-2025,Tamil Nadu,Chennai,600034,2,3
12-09-2025,Tamil Nadu,Chennai,600037,0,1
12-09-2025,Tamil Nadu,Chennai,600077,3,0
12-09-2025,Tamil Nadu,Chennai,600078,3,24
12-09-2025,Tamil Nadu,Chennai,600079,0,2
12-09-2025,Tamil Nadu,Chennai,600085,3,8
12-09-2025,Tamil Nadu,Chennai,600086,1,3
12-09-2025,Tamil Nadu,Chennai,600091,1,1
12-09-2025,Tamil Nadu,Chennai,600095,0,3
12-09-2025,Tamil Nadu,Chennai,600100,4,1
12-09-2025,Tamil Nadu,Chennai,600102,6,2
12-09-2025,Tamil Nadu,Chennai,600112,2,8
12-09-2025,Tamil Nadu,Chennai,600116,0,2
12-09-2025,Tamil Nadu,Chennai,600119,2,2
14-09-2025,Tamil Nadu,Chennai,600017,1,0
14-09-2025,Tamil Nadu,Chennai,600020,0,1
14-09-2025,Tamil Nadu,Chennai,600024,1,0
14-09-2025,Tamil Nadu,Chennai,600039,0,1
14-09-2025,Tamil Nadu,Chennai,600085,0,1
14-09-2025,Tamil Nadu,Chennai,600090,0,1
14-09-2025,Tamil Nadu,Chennai,600092,1,2
14-09-2025,Tamil Nadu,Chennai,600100,0,2
15-09-2025,Tamil Nadu,Chennai,600002,4,13
15-09-2025,Tamil Nadu,Chennai,600005,7,18
15-09-2025,Tamil Nadu,Chennai,600006,0,3
15-09-2025,Tamil Nadu,Chennai,600008,1,0
15-09-2025,Tamil Nadu,Chennai,600024,7,13
15-09-2025,Tamil Nadu,Chennai,600035,0,4
15-09-2025,Tamil Nadu,Chennai,600050,0,1
15-09-2025,Tamil Nadu,Chennai,600068,0,1
15-09-2025,Tamil Nadu,Chennai,600079,2,1
15-09-2025,Tamil Nadu,Chennai,600083,4,9
15-09-2025,Tamil Nadu,Chennai,600085,1,7
15-09-2025,Tamil Nadu,Chennai,600087,0,1
15-09-2025,Tamil Nadu,Chennai,600089,0,1
15-09-2025,Tamil Nadu,Chennai,600093,1,7
15-09-2025,Tamil Nadu,Chennai,600094,15,15
15-09-2025,Tamil Nadu,Chennai,600106,10,9
15-09-2025,Tamil Nadu,Chennai,600108,0,1
15-09-2025,Tamil Nadu,Chennai,600118,18,25
15-09-2025,Tamil Nadu,Chennai,600119,2,3
15-09-2025,Tamil Nadu,Chennai,600129,1,3
13-09-2025,Tamil Nadu,Chennai,600001,11,14
13-09-2025,Tamil Nadu,Chennai,600002,10,7
