date,state,district,pincode,age_0_5,age_5_17,age_18_greater
16-10-2025,Tamil Nadu,Chennai,600083,1,0,0
16-10-2025,Tamil Nadu,Chennai,600091,0,1,0
16-10-2025,Tamil Nadu,Chennai,600094,1,0,0
16-10-2025,Tamil Nadu,Chennai,600119,2,0,0
15-10-2025,Tamil Nadu,Chennai,600004,2,0,0
15-10-2025,Tamil Nadu,Chennai,600005,2,0,0
15-10-2025,Tamil Nadu,Chennai,600012,12,1,0
15-10-2025,Tamil Nadu,Chennai,600013,1,0,0
15-10-2025,Tamil Nadu,Chennai,600021,3,0,0
15-10-2025,Tamil Nadu,Chennai,600024,3,0,0
15-10-2025,Tamil Nadu,Chennai,600028,1,0,0
15-10-2025,Tamil Nadu,Chennai,600032,1,0,0
15-10-2025,Tamil Nadu,Chennai,600049,2,1,0
15-10-2025,Tamil Nadu,Chennai,600088,1,0,0
15-10-2025,Tamil Nadu,Chennai,600089,0,1,0
15-10-2025,Tamil Nadu,Chennai,600100,2,1,0
15-10-2025,Tamil Nadu,Chennai,600118,5,1,0
15-10-2025,Tamil Nadu,Chennai,600129,2,0,0
17-10-2025,Tamil Nadu,Chennai,600003,1,1,0
17-10-2025,Tamil Nadu,Chennai,600006,2,0,0
17-10-2025,Tamil Nadu,Chennai,600007,0,2,0
17-10-2025,Tamil Nadu,Chennai,600012,7,4,0
17-10-2025,Tamil Nadu,Chennai,600013,4,0,0
17-10-2025,Tamil Nadu,Chennai,600017,6,1,0
17-10-2025,Tamil Nadu,Chennai,600018,1,1,0
17-10-2025,Tamil Nadu,Chennai,600021,9,5,0
17-10-2025,Tamil Nadu,Chennai,600026,2,1,0
17-10-2025,Tamil Nadu,Chennai,600033,4,1,0
17-10-2025,Tamil Nadu,Chennai,600039,10,6,0
17-10-2025,Tamil Nadu,Chennai,600049,3,0,0
17-10-2025,Tamil Nadu,Chennai,600112,1,0,0
17-10-2025,Tamil Nadu,Chennai,600115,4,0,0
17-10-2025,Tamil Nadu,Chennai,600125,0,1,0
18-10-2025,Tamil Nadu,Chennai,600013,1,1,0
18-10-2025,Tamil Nadu,Chennai,600017,1,0,0
18-10-2025,Tamil Nadu,Chennai,600023,2,1,0
18-10-2025,Tamil Nadu,Chennai,600030,1,0,0
18-10-2025,Tamil Nadu,Chennai,600031,1,1,0
18-10-2025,Tamil Nadu,Chennai,600032,0,1,0
18-10-2025,Tamil Nadu,Chennai,600042,3,0,0
18-10-2025,Tamil Nadu,Chennai,600049,1,0,0
18-10-2025,Tamil Nadu,Chennai,600053,0,1,0
18-10-2025,Tamil Nadu,Chennai,600081,2,1,0
18-10-2025,Tamil Nadu,Chennai,600090,1,0,0
18-10-2025,Tamil Nadu,Chennai,600115,1,0,0
18-10-2025,Tamil Nadu,Chennai,600118,2,0,0
20-10-2025,Tamil Nadu,Chennai,600002,1,0,0
20-10-2025,Tamil Nadu,Chennai,600028,3,0,0
20-10-2025,Tamil Nadu,Chennai,600081,1,1,0
20-10-2025,Tamil Nadu,Chennai,600085,1,0,0
19-10-2025,Tamil Nadu,Chennai,600002,1,1,0
19-10-2025,Tamil Nadu,Chennai,600014,2,0,0
19-10-2025,Tamil Nadu,Chennai,600030,1,0,0
19-10-2025,Tamil Nadu,Chennai,600034,1,0,0
19-10-2025,Tamil Nadu,Chennai,600039,2,0,0
19-10-2025,Tamil Nadu,Chennai,600078,3,0,0
19-10-2025,Tamil Nadu,Chennai,600082,1,1,0
19-10-2025,Tamil Nadu,Chennai,600095,1,0,0
19-10-2025,Tamil Nadu,Chennai,600113,1,0,0
19-10-2025,Tamil Nadu,Chennai,600118,4,0,0
19-10-2025,Tamil Nadu,Chennai,600129,1,0,0
21-10-2025,Tamil Nadu,Chennai,600002,0,1,0
21-10-2025,Tamil Nadu,Chennai,600018,0,1,0
25-10-2025,Tamil Nadu,Chennai,600007,1,0,1
25-10-2025,Tamil Nadu,Chennai,600014,4,0,0
25-10-2025,Tamil Nadu,Chennai,600018,1,0,0
25-10-2025,Tamil Nadu,Chennai,600020,1,0,0
25-10-2025,Tamil Nadu,Chennai,600030,4,0,0
25-10-2025,Tamil Nadu,Chennai,600032,1,0,0
25-10-2025,Tamil Nadu,Chennai,600040,1,0,0
25-10-2025,Tamil Nadu,Chennai,600092,1,0,0
25-10-2025,Tamil Nadu,Chennai,600094,3,0,0
25-10-2025,Tamil Nadu,Chennai,600119,0,1,0
24-10-2025,Tamil Nadu,Chennai,600013,2,0,0
24-10-2025,Tamil Nadu,Chennai,600017,1,0,0
24-10-2025,Tamil Nadu,Chennai,600026,1,0,0
24-10-2025,Tamil Nadu,Chennai,600028,1,0,0
24-10-2025,Tamil Nadu,Chennai,600033,1,0,0
24-10-2025,Tamil Nadu,Chennai,600042,1,3,0
24-10-2025,Tamil Nadu,Chennai,600081,2,1,0
24-10-2025,Tamil Nadu,Chennai,600093,1,0,0
24-10-2025,Tamil Nadu,Chennai,600099,1,0,0
24-10-2025,Tamil Nadu,Chennai,600116,1,0,0
24-10-2025,Tamil Nadu,Chennai,600129,1,0,0
28-10-2025,Tamil Nadu,Chennai,600017,0,2,0
28-10-2025,Tamil Nadu,Chennai,600020,2,0,0
28-10-2025,Tamil Nadu,Chennai,600082,2,1,0
28-10-2025,Tamil Nadu,Chennai,600106,2,0,0
27-10-2025,Tamil Nadu,Chennai,600005,7,0,0
27-10-2025,Tamil Nadu,Chennai,600008,1,0,0
27-10-2025,Tamil Nadu,Chennai,600015,1,0,0
27-10-2025,Tamil Nadu,Chennai,600017,4,1,0
27-10-2025,Tamil Nadu,Chennai,600030,1,0,0
27-10-2025,Tamil Nadu,Chennai,600032,1,1,0
27-10-2025,Tamil Nadu,Chennai,600040,1,0,0
27-10-2025,Tamil Nadu,Chennai,600078,1,1,0
27-10-2025,Tamil Nadu,Chennai,600090,1,1,0
27-10-2025,Tamil Nadu,Chennai,600093,0,1,0
27-10-2025,Tamil Nadu,Chennai,600106,0,1,0
27-10-2025,Tamil Nadu,Chennai,600117,1,0,0
29-10-2025,Tamil Nadu,Chennai,600020,0,0,2
29-10-2025,Tamil Nadu,Chennai,600023,1,0,0
29-10-2025,Tamil Nadu,Chennai,600031,1,0,0
29-10-2025,Tamil Nadu,Chennai,600040,1,0,0
29-10-2025,Tamil Nadu,Chennai,600090,0,1,0
29-10-2025,Tamil Nadu,Chennai,600107,1,0,0
30-10-2025,Tamil Nadu,Chennai,600005,6,1,0
30-10-2025,Tamil Nadu,Chennai,600011,4,0,0
30-10-2025,Tamil Nadu,Chennai,600017,2,0,0
30-10-2025,Tamil Nadu,Chennai,600021,6,5,0
30-10-2025,Tamil Nadu,Chennai,600023,7,3,0
30-10-2025,Tamil Nadu,Chennai,600028,1,1,0
30-10-2025,Tamil Nadu,Chennai,600033,3,0,0
30-10-2025,Tamil Nadu,Chennai,600038,1,0,0
30-10-2025,Tamil Nadu,Chennai,600097,1,1,0
30-10-2025,Tamil Nadu,Chennai,600107,1,1,0
31-10-2025,Tamil Nadu,Chennai,600014,1,1,0
31-10-2025,Tamil Nadu,Chennai,600030,1,0,0
31-10-2025,Tamil Nadu,Chennai,600081,7,1,0
31-10-2025,Tamil Nadu,Chennai,600082,2,0,0
31-10-2025,Tamil Nadu,Chennai,600084,1,0,0
31-10-2025,Tamil Nadu,Chennai,600113,3,1,0
01-11-2025,Tamil Nadu,Chennai,600005,2,1,0
01-11-2025,Tamil Nadu,Chennai,600012,3,0,0
01-11-2025,Tamil Nadu,Chennai,600017,0,1,0
01-11-2025,Tamil Nadu,Chennai,600028,2,0,0
01-11-2025,Tamil Nadu,Chennai,600086,1,0,0
01-11-2025,Tamil Nadu,Chennai,600094,1,0,0
01-11-2025,Tamil Nadu,Chennai,600100,1,0,0
01-11-2025,Tamil Nadu,Chennai,600118,2,1,0
01-11-2025,Tamil Nadu,Chennai,600125,0,1,0
02-11-2025,Tamil Nadu,Chennai,600013,6,1,0
02-11-2025,Tamil Nadu,Chennai,600015,10,3,0
02-11-2025,Tamil Nadu,Chennai,600020,1,0,0
02-11-2025,Tamil Nadu,Chennai,600078,8,2,0
02-11-2025,Tamil Nadu,Chennai,600088,1,0,0
02-11-2025,Tamil Nadu,Chennai,600089,2,0,0
02-11-2025,Tamil Nadu,Chennai,600091,5,4,0
12-11-2025,Tamil Nadu,Chennai,600001,4,0,0
12-11-2025,Tamil Nadu,Chennai,600017,1,0,0
12-11-2025,Tamil Nadu,Chennai,600026,0,1,0
12-11-2025,Tamil Nadu,Chennai,600029,1,0,0
12-11-2025,Tamil Nadu,Chennai,600033,1,0,0
12-11-2025,Tamil Nadu,Chennai,600041,1,0,0
12-11-2025,Tamil Nadu,Chennai,600081,2,0,0
12-11-2025,Tamil Nadu,Chennai,600083,2,0,0
12-11-2025,Tamil Nadu,Chennai,600086,0,1,0
12-11-2025,Tamil Nadu,Chennai,600094,1,0,0
12-11-2025,Tamil Nadu,Chennai,600095,0,1,0
12-11-2025,Tamil Nadu,Chennai,600119,0,2,0
11-11-2025,Tamil Nadu,Chennai,600002,1,0,0
11-11-2025,Tamil Nadu,Chennai,600004,4,1,0
11-11-2025,Tamil Nadu,Chennai,600014,3,0,0
11-11-2025,Tamil Nadu,Chennai,600028,4,1,0
11-11-2025,Tamil Nadu,Chennai,600029,2,0,0
11-11-2025,Tamil Nadu,Chennai,600030,6,0,0
11-11-2025,Tamil Nadu,Chennai,600033,1,1,0
11-11-2025,Tamil Nadu,Chennai,600042,2,1,0
11-11-2025,Tamil Nadu,Chennai,600083,1,0,0
11-11-2025,Tamil Nadu,Chennai,600118,7,1,0
03-11-2025,Tamil Nadu,Chennai,600001,7,2,0
03-11-2025,Tamil Nadu,Chennai,600002,9,0,0
03-11-2025,Tamil Nadu,Chennai,600005,8,1,0
03-11-2025,Tamil Nadu,Chennai,600013,4,2,0
03-11-2025,Tamil Nadu,Chennai,600021,7,3,0
03-11-2025,Tamil Nadu,Chennai,600026,1,1,0
03-11-2025,Tamil Nadu,Chennai,600029,6,0,0
03-11-2025,Tamil Nadu,Chennai,600039,4,4,0
03-11-2025,Tamil Nadu,Chennai,600042,2,1,0
03-11-2025,Tamil Nadu,Chennai,600083,3,3,0
03-11-2025,Tamil Nadu,Chennai,600092,3,1,0
03-11-2025,Tamil Nadu,Chennai,600093,2,1,0
03-11-2025,Tamil Nadu,Chennai,600106,6,1,0
03-11-2025,Tamil Nadu,Chennai,600119,3,2,0
05-11-2025,Tamil Nadu,Chennai,600004,10,2,0
05-11-2025,Tamil Nadu,Chennai,600006,0,1,0
05-11-2025,Tamil Nadu,Chennai,600024,5,0,0
05-11-2025,Tamil Nadu,Chennai,600028,8,0,1
05-11-2025,Tamil Nadu,Chennai,600037,1,0,0
05-11-2025,Tamil Nadu,Chennai,600039,5,1,0
05-11-2025,Tamil Nadu,Chennai,600078,4,3,0
05-11-2025,Tamil Nadu,Chennai,600083,4,0,0
05-11-2025,Tamil Nadu,Chennai,600097,2,0,0
05-11-2025,Tamil Nadu,Chennai,600099,0,1,0
05-11-2025,Tamil Nadu,Chennai,600102,1,1,0
05-11-2025,Tamil Nadu,Chennai,600113,2,1,0
05-11-2025,Tamil Nadu,Chennai,600116,1,0,0
06-11-2025,Tamil Nadu,Chennai,600015,1,1,0
06-11-2025,Tamil Nadu,Chennai,600018,2,0,0
06-11-2025,Tamil Nadu,Chennai,600020,3,1,0
06-11-2025,Tamil Nadu,Chennai,600024,0,3,0
06-11-2025,Tamil Nadu,Chennai,600032,2,0,0
06-11-2025,Tamil Nadu,Chennai,600049,1,1,0
06-11-2025,Tamil Nadu,Chennai,600082,2,0,0
06-11-2025,Tamil Nadu,Chennai,600095,1,0,0
06-11-2025,Tamil Nadu,Chennai,600097,0,2,0
08-11-2025,Tamil Nadu,Chennai,600001,2,1,0
08-11-2025,Tamil Nadu,Chennai,600005,2,0,0
08-11-2025,Tamil Nadu,Chennai,600007,1,1,0
08-11-2025,Tamil Nadu,Chennai,600018,0,1,0
08-11-2025,Tamil Nadu,Chennai,600028,1,1,0
08-11-2025,Tamil Nadu,Chennai,600039,4,3,0
08-11-2025,Tamil Nadu,Chennai,600041,3,1,0
08-11-2025,Tamil Nadu,Chennai,600094,2,1,0
07-11-2025,Tamil Nadu,Chennai,600005,3,1,0
07-11-2025,Tamil Nadu,Chennai,600008,1,0,0
07-11-2025,Tamil Nadu,Chennai,600013,3,0,0
07-11-2025,Tamil Nadu,Chennai,600014,1,0,0
07-11-2025,Tamil Nadu,Chennai,600015,3,0,0
07-11-2025,Tamil Nadu,Chennai,600020,2,1,0
07-11-2025,Tamil Nadu,Chennai,600021,10,2,0
07-11-2025,Tamil Nadu,Chennai,600023,1,0,0
07-11-2025,Tamil Nadu,Chennai,600029,2,0,0
07-11-2025,Tamil Nadu,Chennai,600082,2,2,0
07-11-2025,Tamil Nadu,Chennai,600090,1,0,0
07-11-2025,Tamil Nadu,Chennai,600091,1,0,0
07-11-2025,Tamil Nadu,Chennai,600097,2,0,0
09-11-2025,Tamil Nadu,Chennai,600002,2,0,0
09-11-2025,Tamil Nadu,Chennai,600026,1,0,0
09-11-2025,Tamil Nadu,Chennai,600029,0,1,0
09-11-2025,Tamil Nadu,Chennai,600041,1,0,0
09-11-2025,Tamil Nadu,Chennai,600042,5,0,0
09-11-2025,Tamil Nadu,Chennai,600101,1,0,0
09-11-2025,Tamil Nadu,Chennai,600112,2,0,0
10-11-2025,Tamil Nadu,Chennai,600010,1,0,0
10-11-2025,Tamil Nadu,Chennai,600014,4,1,0
10-11-2025,Tamil Nadu,Chennai,600019,1,0,0
10-11-2025,Tamil Nadu,Chennai,600028,1,0,0
10-11-2025,Tamil Nadu,Chennai,600081,5,0,0
10-11-2025,Tamil Nadu,Chennai,600095,1,1,0
10-11-2025,Tamil Nadu,Chennai,600096,0,1,0
10-11-2025,Tamil Nadu,Chennai,600113,2,1,0
13-11-2025,Tamil Nadu,Chennai,600002,2,1,0
13-11-2025,Tamil Nadu,Chennai,600004,5,0,0
13-11-2025,Tamil Nadu,Chennai,600014,1,0,0
13-11-2025,Tamil Nadu,Chennai,600015,2,0,0
13-11-2025,Tamil Nadu,Chennai,600019,1,0,0
13-11-2025,Tamil Nadu,Chennai,600020,0,1,0
13-11-2025,Tamil Nadu,Chennai,600021,7,1,0
13-11-2025,Tamil Nadu,Chennai,600024,1,1,0
13-11-2025,Tamil Nadu,Chennai,600029,1,1,0
13-11-2025,Tamil Nadu,Chennai,600034,1,1,0
13-11-2025,Tamil Nadu,Chennai,600036,1,0,0
13-11-2025,Tamil Nadu,Chennai,600041,1,2,0
13-11-2025,Tamil Nadu,Chennai,600081,3,1,0
13-11-2025,Tamil Nadu,Chennai,600083,4,1,0
13-11-2025,Tamil Nadu,Chennai,600090,0,1,0
13-11-2025,Tamil Nadu,Chennai,600115,0,1,0
14-11-2025,Tamil Nadu,Chennai,600003,2,0,0
14-11-2025,Tamil Nadu,Chennai,600028,2,0,0
14-11-2025,Tamil Nadu,Chennai,600033,3,2,0
14-11-2025,Tamil Nadu,Chennai,600091,1,0,0
14-11-2025,Tamil Nadu,Chennai,600094,1,1,0
14-11-2025,Tamil Nadu,Chennai,600099,0,0,1
14-11-2025,Tamil Nadu,Chennai,600106,0,1,0
14-11-2025,Tamil Nadu,Chennai,600118,7,2,2
16-11-2025,Tamil Nadu,Chennai,600003,1,0,0
16-11-2025,Tamil Nadu,Chennai,600010,3,1,0
16-11-2025,Tamil Nadu,Chennai,600014,4,0,0
16-11-2025,Tamil Nadu,Chennai,600030,2,0,0
16-11-2025,Tamil Nadu,Chennai,600040,4,0,0
16-11-2025,Tamil Nadu,Chennai,600078,3,3,0
16-11-2025,Tamil Nadu,Chennai,600083,7,0,0
16-11-2025,Tamil Nadu,Chennai,600095,1,0,0
16-11-2025,Tamil Nadu,Chennai,600113,1,0,0
15-11-2025,Tamil Nadu,Chennai,600005,10,1,0
15-11-2025,Tamil Nadu,Chennai,600009,1,0,0
15-11-2025,Tamil Nadu,Chennai,600015,0,1,0
15-11-2025,Tamil Nadu,Chennai,600017,3,1,1
15-11-2025,Tamil Nadu,Chennai,600032,2,0,1
15-11-2025,Tamil Nadu,Chennai,600040,3,0,0
15-11-2025,Tamil Nadu,Chennai,600081,7,1,0
15-11-2025,Tamil Nadu,Chennai,600089,0,0,1
15-11-2025,Tamil Nadu,Chennai,600097,1,0,1
15-11-2025,Tamil Nadu,Chennai,600106,2,0,0
15-11-2025,Tamil Nadu,Chennai,600107,2,0,0
15-11-2025,Tamil Nadu,Chennai,600113,1,0,0
15-11-2025,Tamil Nadu,Chennai,600119,0,0,1
17-11-2025,Tamil Nadu,Chennai,600004,3,0,0
17-11-2025,Tamil Nadu,Chennai,600010,4,0,0
17-11-2025,Tamil Nadu,Chennai,600029,0,1,0
17-11-2025,Tamil Nadu,Chennai,600039,4,2,0
17-11-2025,Tamil Nadu,Chennai,600081,1,0,0
17-11-2025,Tamil Nadu,Chennai,600092,2,0,0
17-11-2025,Tamil Nadu,Chennai,600129,2,0,0
18-11-2025,Tamil Nadu,Chennai,600012,3,3,0
18-11-2025,Tamil Nadu,Chennai,600018,1,1,0
18-11-2025,Tamil Nadu,Chennai,600026,0,0,1
18-11-2025,Tamil Nadu,Chennai,600029,2,0,0
18-11-2025,Tamil Nadu,Chennai,600035,0,1,0
18-11-2025,Tamil Nadu,Chennai,600049,1,0,0
18-11-2025,Tamil Nadu,Chennai,600057,0,1,0
18-11-2025,Tamil Nadu,Chennai,600085,2,0,0
18-11-2025,Tamil Nadu,Chennai,600088,0,1,0
18-11-2025,Tamil Nadu,Chennai,600097,3,0,0
18-11-2025,Tamil Nadu,Chennai,600102,1,0,0
18-11-2025,Tamil Nadu,Chennai,600118,6,0,0
25-11-2025,Tamil Nadu,Chennai,600011,13,1,0
25-11-2025,Tamil Nadu,Chennai,600019,1,0,0
25-11-2025,Tamil Nadu,Chennai,600032,4,0,0
25-11-2025,Tamil Nadu,Chennai,600040,7,2,0
25-11-2025,Tamil Nadu,Chennai,600042,12,0,0
25-11-2025,Tamil Nadu,Chennai,600061,0,1,0
25-11-2025,Tamil Nadu,Chennai,600082,8,0,0
25-11-2025,Tamil Nadu,Chennai,600088,1,0,0
25-11-2025,Tamil Nadu,Chennai,600092,2,2,0
25-11-2025,Tamil Nadu,Chennai,600106,2,2,0
25-11-2025,Tamil Nadu,Chennai,600119,2,0,0
19-11-2025,Tamil Nadu,Chennai,600005,8,1,4
19-11-2025,Tamil Nadu,Chennai,600032,0,1,0
19-11-2025,Tamil Nadu,Chennai,600037,0,1,0
19-11-2025,Tamil Nadu,Chennai,600042,10,0,0
19-11-2025,Tamil Nadu,Chennai,600049,2,0,1
19-11-2025,Tamil Nadu,Chennai,600085,1,0,1
19-11-2025,Tamil Nadu,Chennai,600086,0,2,0
19-11-2025,Tamil Nadu,Chennai,600099,0,1,0
19-11-2025,Tamil Nadu,Chennai,600115,2,0,0
15-12-2025,Tamil Nadu,Chennai,600005,4,0,0
15-12-2025,Tamil Nadu,Chennai,600012,18,2,0
15-12-2025,Tamil Nadu,Chennai,600015,7,0,0
15-12-2025,Tamil Nadu,Chennai,600017,8,0,0
15-12-2025,Tamil Nadu,Chennai,600026,4,2,0
15-12-2025,Tamil Nadu,Chennai,600028,6,1,0
15-12-2025,Tamil Nadu,Chennai,600034,5,2,0
15-12-2025,Tamil Nadu,Chennai,600077,0,1,0
15-12-2025,Tamil Nadu,Chennai,600084,3,0,0
15-12-2025,Tamil Nadu,Chennai,600085,3,0,0
15-12-2025,Tamil Nadu,Chennai,600100,3,1,0
15-12-2025,Tamil Nadu,Chennai,600107,2,0,0
15-12-2025,Tamil Nadu,Chennai,600114,1,1,0
15-12-2025,Tamil Nadu,Chennai,600129,2,2,0
21-12-2025,Tamil Nadu,Chennai,600004,2,0,0
21-12-2025,Tamil Nadu,Chennai,600014,2,0,0
21-12-2025,Tamil Nadu,Chennai,600034,1,0,0
21-12-2025,Tamil Nadu,Chennai,600081,3,0,0
21-12-2025,Tamil Nadu,Chennai,600100,1,0,0
21-12-2025,Tamil Nadu,Chennai,600118,1,0,0
23-12-2025,Tamil Nadu,Chennai,600008,2,0,0
23-12-2025,Tamil Nadu,Chennai,600015,1,0,0
23-12-2025,Tamil Nadu,Chennai,600019,1,0,0
23-12-2025,Tamil Nadu,Chennai,600023,3,0,0
23-12-2025,Tamil Nadu,Chennai,600028,6,0,0
23-12-2025,Tamil Nadu,Chennai,600033,3,0,0
23-12-2025,Tamil Nadu,Chennai,600035,2,0,0
23-12-2025,Tamil Nadu,Chennai,600090,1,0,0
23-12-2025,Tamil Nadu,Chennai,600093,1,0,0
23-12-2025,Tamil Nadu,Chennai,600118,5,0,0
22-12-2025,Tamil Nadu,Chennai,600004,9,0,0
22-12-2025,Tamil Nadu,Chennai,600029,6,0,0
22-12-2025,Tamil Nadu,Chennai,600032,4,0,0
22-12-2025,Tamil Nadu,Chennai,600033,4,0,0
22-12-2025,Tamil Nadu,Chennai,600034,1,0,0
22-12-2025,Tamil Nadu,Chennai,600081,13,0,0
22-12-2025,Tamil Nadu,Chennai,600090,1,0,0
22-12-2025,Tamil Nadu,Chennai,600093,4,0,0
22-12-2025,Tamil Nadu,Chennai,600099,2,0,0
22-12-2025,Tamil Nadu,Chennai,600102,2,0,0
22-12-2025,Tamil Nadu,Chennai,600118,7,0,0
25-12-2025,Tamil Nadu,Chennai,600005,0,2,0
25-12-2025,Tamil Nadu,Chennai,600012,1,2,0
25-12-2025,Tamil Nadu,Chennai,600018,2,0,0
25-12-2025,Tamil Nadu,Chennai,600021,1,1,0
25-12-2025,Tamil Nadu,Chennai,600078,4,1,0
25-12-2025,Tamil Nadu,Chennai,600081,3,0,0
25-12-2025,Tamil Nadu,Chennai,600085,2,0,0
24-12-2025,Tamil Nadu,Chennai,600004,2,1,1
24-12-2025,Tamil Nadu,Chennai,600005,3,0,0
24-12-2025,Tamil Nadu,Chennai,600006,1,0,0
24-12-2025,Tamil Nadu,Chennai,600007,1,0,0
24-12-2025,Tamil Nadu,Chennai,600014,1,1,0
24-12-2025,Tamil Nadu,Chennai,600026,0,1,0
24-12-2025,Tamil Nadu,Chennai,600032,1,0,0
24-12-2025,Tamil Nadu,Chennai,600090,0,0,1
24-12-2025,Tamil Nadu,Chennai,600096,0,0,1
28-12-2025,Tamil Nadu,Chennai,600013,0,1,0
28-12-2025,Tamil Nadu,Chennai,600017,0,1,0
28-12-2025,Tamil Nadu,Chennai,600034,3,0,0
28-12-2025,Tamil Nadu,Chennai,600042,2,1,0
28-12-2025,Tamil Nadu,Chennai,600081,2,0,0
28-12-2025,Tamil Nadu,Chennai,600083,2,0,0
28-12-2025,Tamil Nadu,Chennai,600119,1,1,0
27-12-2025,Tamil Nadu,Chennai,600012,6,0,0
27-12-2025,Tamil Nadu,Chennai,600014,3,2,0
27-12-2025,Tamil Nadu,Chennai,600018,1,0,0
27-12-2025,Tamil Nadu,Chennai,600024,2,0,0
27-12-2025,Tamil Nadu,Chennai,600039,4,0,0
27-12-2025,Tamil Nadu,Chennai,600116,1,1,0
26-12-2025,Tamil Nadu,Chennai,600012,4,0,0
26-12-2025,Tamil Nadu,Chennai,600013,1,1,0
26-12-2025,Tamil Nadu,Chennai,600028,2,0,0
26-12-2025,Tamil Nadu,Chennai,600034,3,1,0
26-12-2025,Tamil Nadu,Chennai,600112,1,1,2
26-12-2025,Tamil Nadu,Chennai,600118,2,0,0
29-12-2025,Tamil Nadu,Chennai,600003,1,0,0
29-12-2025,Tamil Nadu,Chennai,600004,1,0,0
29-12-2025,Tamil Nadu,Chennai,600005,1,0,0
29-12-2025,Tamil Nadu,Chennai,600007,5,0,0
29-12-2025,Tamil Nadu,Chennai,600017,2,0,0
29-12-2025,Tamil Nadu,Chennai,600026,1,0,0
29-12-2025,Tamil Nadu,Chennai,600029,2,0,0
29-12-2025,Tamil Nadu,Chennai,600042,9,0,0
29-12-2025,Tamil Nadu,Chennai,600083,2,0,0
29-12-2025,Tamil Nadu,Chennai,600091,3,0,0
29-12-2025,Tamil Nadu,Chennai,600094,3,1,0
29-12-2025,Tamil Nadu,Chennai,600100,3,0,0
31-12-2025,Tamil Nadu,Chennai,600006,1,0,0
31-12-2025,Tamil Nadu,Chennai,600011,3,2,0
31-12-2025,Tamil Nadu,Chennai,600014,2,1,0
31-12-2025,Tamil Nadu,Chennai,600020,2,0,0
31-12-2025,Tamil Nadu,Chennai,600021,5,2,0
31-12-2025,Tamil Nadu,Chennai,600023,1,3,0
31-12-2025,Tamil Nadu,Chennai,600026,0,1,0
31-12-2025,Tamil Nadu,Chennai,600079,0,1,0
31-12-2025,Tamil Nadu,Chennai,600082,3,3,0
31-12-2025,Tamil Nadu,Chennai,600083,4,0,0
31-12-2025,Tamil Nadu,Chennai,600087,1,0,0
31-12-2025,Tamil Nadu,Chennai,600090,1,1,0
31-12-2025,Tamil Nadu,Chennai,600093,4,0,0
31-12-2025,Tamil Nadu,Chennai,600096,3,0,0
31-12-2025,Tamil Nadu,Chennai,600107,1,0,0
31-12-2025,Tamil Nadu,Chennai,600112,1,1,0
31-12-2025,Tamil Nadu,Chennai,600118,5,5,0
31-12-2025,Tamil Nadu,Chennai,600119,0,3,0
01-01-2026,Tamil Nadu,Chennai,600003,2,0,0
01-01-2026,Tamil Nadu,Chennai,600005,9,4,0
01-01-2026,Tamil Nadu,Chennai,600009,2,0,0
01-01-2026,Tamil Nadu,Chennai,600010,7,0,0
01-01-2026,Tamil Nadu,Chennai,600011,4,2,0
01-01-2026,Tamil Nadu,Chennai,600013,5,1,0
01-01-2026,Tamil Nadu,Chennai,600015,6,1,0
01-01-2026,Tamil Nadu,Chennai,600018,3,2,1
01-01-2026,Tamil Nadu,Chennai,600034,4,0,0
01-01-2026,Tamil Nadu,Chennai,600040,4,2,0
01-01-2026,Tamil Nadu,Chennai,600083,5,1,0
01-01-2026,Tamil Nadu,Chennai,600087,1,0,0
01-01-2026,Tamil Nadu,Chennai,600100,5,9,0
02-01-2026,Tamil Nadu,Chennai,600010,3,0,1
02-01-2026,Tamil Nadu,Chennai,600012,8,2,6
02-01-2026,Tamil Nadu,Chennai,600013,3,0,0
02-01-2026,Tamil Nadu,Chennai,600019,0,0,2
02-01-2026,Tamil Nadu,Chennai,600020,1,1,0
02-01-2026,Tamil Nadu,Chennai,600026,0,1,0
02-01-2026,Tamil Nadu,Chennai,600029,0,1,0
02-01-2026,Tamil Nadu,Chennai,600033,4,0,0
02-01-2026,Tamil Nadu,Chennai,600040,4,1,2
02-01-2026,Tamil Nadu,Chennai,600061,0,2,0
02-01-2026,Tamil Nadu,Chennai,600091,5,3,0
02-01-2026,Tamil Nadu,Chennai,600099,1,0,0
02-01-2026,Tamil Nadu,Chennai,600113,1,0,0
02-01-2026,Tamil Nadu,Chennai,600118,5,0,1
02-01-2026,Tamil Nadu,Chennai,600119,2,2,0
02-01-2026,Tamil Nadu,Chennai,600125,0,3,0
02-01-2026,Tamil Nadu,Chennai,600129,4,1,0
03-01-2026,Tamil Nadu,Chennai,600014,0,1,0
09-06-2025,Tamil Nadu,Chennai,600004,1,1,0
09-06-2025,Tamil Nadu,Chennai,600010,2,0,0
09-06-2025,Tamil Nadu,Chennai,600018,2,2,0
09-06-2025,Tamil Nadu,Chennai,600029,3,2,0
09-06-2025,Tamil Nadu,Chennai,600042,0,1,0
09-06-2025,Tamil Nadu,Chennai,600078,3,3,0
09-06-2025,Tamil Nadu,Chennai,600096,1,0,0
09-06-2025,Tamil Nadu,Chennai,600100,0,2,0
09-06-2025,Tamil Nadu,Chennai,600115,0,1,0
09-06-2025,Tamil Nadu,Chennai,600118,5,2,0
10-06-2025,Tamil Nadu,Chennai,600021,3,1,0
